Symbol,Date,Bid,Ask
USDCHF,20160104 16:20:30.475,1.00591,1.00599
USDCHF,20160104 16:20:33.861,1.00594,1.00599
USDCHF,20160104 16:20:34.387,1.0059200000000001,1.00599
USDCHF,20160104 16:20:34.529,1.00591,1.00599
USDCHF,20160104 16:20:34.633,1.0059200000000001,1.00599
USDCHF,20160104 16:20:34.768,1.00591,1.00599
USDCHF,20160104 16:20:35.735,1.0059,1.00599
USDCHF,20160104 16:20:37.593,1.00591,1.00599
USDCHF,20160104 16:20:37.753,1.00594,1.00599
USDCHF,20160104 16:20:38.128,1.0059200000000001,1.00599
USDCHF,20160104 16:20:38.247,1.00591,1.00599
USDCHF,20160104 16:20:40.426,1.00594,1.0060200000000001
USDCHF,20160104 16:20:40.613,1.00591,1.0060200000000001
USDCHF,20160104 16:20:40.625,1.00591,1.00601
USDCHF,20160104 16:20:40.652,1.00591,1.00599
USDCHF,20160104 16:20:40.857,1.0059,1.00599
USDCHF,20160104 16:20:40.898,1.00591,1.00599
USDCHF,20160104 16:20:42.020,1.0058799999999999,1.00599
USDCHF,20160104 16:20:42.472,1.0059,1.00599
USDCHF,20160104 16:20:42.586,1.0058799999999999,1.00599
USDCHF,20160104 16:20:43.636,1.00587,1.00599
USDCHF,20160104 16:20:43.646,1.0058799999999999,1.00599
USDCHF,20160104 16:20:43.746,1.0058799999999999,1.0059799999999999
USDCHF,20160104 16:20:43.840,1.00587,1.00595
USDCHF,20160104 16:20:43.897,1.00584,1.00595
USDCHF,20160104 16:20:43.955,1.00584,1.0059200000000001
USDCHF,20160104 16:20:44.023,1.00583,1.0059200000000001
USDCHF,20160104 16:20:44.038,1.00584,1.0059200000000001
USDCHF,20160104 16:20:44.419,1.00584,1.00593
USDCHF,20160104 16:20:44.428,1.00587,1.00593
USDCHF,20160104 16:20:44.533,1.00585,1.00593
USDCHF,20160104 16:20:44.619,1.00585,1.00596
USDCHF,20160104 16:20:44.646,1.00584,1.00595
USDCHF,20160104 16:20:44.680,1.00584,1.00593
USDCHF,20160104 16:20:44.893,1.00583,1.0059200000000001
USDCHF,20160104 16:20:47.332,1.00581,1.0059200000000001
USDCHF,20160104 16:20:49.212,1.00581,1.00591
USDCHF,20160104 16:20:49.236,1.00581,1.0059200000000001
USDCHF,20160104 16:20:49.562,1.00583,1.00593
USDCHF,20160104 16:20:49.598,1.00583,1.0059200000000001
USDCHF,20160104 16:20:49.724,1.00581,1.0059200000000001
USDCHF,20160104 16:20:49.906,1.00585,1.00593
USDCHF,20160104 16:20:50.125,1.00587,1.00593
USDCHF,20160104 16:20:50.742,1.00584,1.0059200000000001
USDCHF,20160104 16:20:51.013,1.00585,1.0059200000000001
USDCHF,20160104 16:20:51.661,1.00587,1.0059200000000001
USDCHF,20160104 16:20:51.730,1.00585,1.0059200000000001
USDCHF,20160104 16:20:51.769,1.00585,1.00593
USDCHF,20160104 16:20:52.055,1.00585,1.0059200000000001
USDCHF,20160104 16:20:52.088,1.00585,1.00593
USDCHF,20160104 16:20:52.411,1.00585,1.00595
USDCHF,20160104 16:20:52.892,1.00584,1.00595
USDCHF,20160104 16:20:53.027,1.00584,1.00593
USDCHF,20160104 16:20:53.599,1.00581,1.00593
USDCHF,20160104 16:20:53.638,1.00581,1.0059200000000001
USDCHF,20160104 16:20:53.992,1.00581,1.00591
USDCHF,20160104 16:20:54.227,1.00581,1.0059200000000001
USDCHF,20160104 16:20:54.645,1.00584,1.0059200000000001
USDCHF,20160104 16:20:54.880,1.00585,1.0059200000000001
USDCHF,20160104 16:20:55.499,1.00584,1.0059200000000001
USDCHF,20160104 16:20:57.052,1.00581,1.0059200000000001
USDCHF,20160104 16:20:57.437,1.00584,1.0059200000000001
USDCHF,20160104 16:20:57.735,1.00583,1.0059200000000001
USDCHF,20160104 16:20:57.753,1.00581,1.0059200000000001
USDCHF,20160104 16:20:57.857,1.00581,1.00591
USDCHF,20160104 16:20:57.950,1.00584,1.0059200000000001
USDCHF,20160104 16:20:58.250,1.00581,1.0059200000000001
USDCHF,20160104 16:20:58.519,1.00584,1.0059200000000001
USDCHF,20160104 16:20:59.179,1.00581,1.0059200000000001
USDCHF,20160104 16:20:59.301,1.00583,1.0059200000000001
USDCHF,20160104 16:21:00.610,1.00584,1.0059200000000001
USDCHF,20160104 16:21:01.047,1.00585,1.0059200000000001
USDCHF,20160104 16:21:01.216,1.0058799999999999,1.0059200000000001
USDCHF,20160104 16:21:01.236,1.0059,1.0059200000000001
USDCHF,20160104 16:21:01.267,1.00591,1.0059200000000001
USDCHF,20160104 16:21:01.325,1.00591,1.00595
USDCHF,20160104 16:21:01.354,1.0058799999999999,1.00595
USDCHF,20160104 16:21:01.406,1.0059,1.00595
USDCHF,20160104 16:21:01.429,1.00591,1.00595
USDCHF,20160104 16:21:01.912,1.00591,1.00596
USDCHF,20160104 16:21:01.938,1.00591,1.00599
USDCHF,20160104 16:21:02.132,1.00594,1.0060200000000001
