Symbol,Date,Bid,Ask
AUDJPY,20160104 16:40:20.729,85.57799999999999,85.585
AUDJPY,20160104 16:40:21.854,85.575,85.585
AUDJPY,20160104 16:40:22.654,85.57,85.58200000000001
AUDJPY,20160104 16:40:22.667,85.57,85.579
AUDJPY,20160104 16:40:22.738,85.569,85.579
AUDJPY,20160104 16:40:22.851,85.575,85.583
AUDJPY,20160104 16:40:22.865,85.575,85.585
AUDJPY,20160104 16:40:23.238,85.575,85.586
AUDJPY,20160104 16:40:23.263,85.57799999999999,85.588
AUDJPY,20160104 16:40:23.306,85.57600000000001,85.586
AUDJPY,20160104 16:40:23.341,85.57799999999999,85.588
AUDJPY,20160104 16:40:24.028,85.575,85.586
AUDJPY,20160104 16:40:24.151,85.57799999999999,85.588
AUDJPY,20160104 16:40:26.830,85.579,85.589
AUDJPY,20160104 16:40:26.946,85.579,85.59100000000001
AUDJPY,20160104 16:40:27.245,85.581,85.59100000000001
AUDJPY,20160104 16:40:27.344,85.581,85.59200000000001
AUDJPY,20160104 16:40:27.427,85.58200000000001,85.59200000000001
AUDJPY,20160104 16:40:27.559,85.58200000000001,85.59100000000001
AUDJPY,20160104 16:40:27.624,85.58200000000001,85.59200000000001
AUDJPY,20160104 16:40:27.647,85.58200000000001,85.59100000000001
AUDJPY,20160104 16:40:27.749,85.581,85.59100000000001
AUDJPY,20160104 16:40:30.285,85.584,85.59100000000001
AUDJPY,20160104 16:40:30.313,85.585,85.595
AUDJPY,20160104 16:40:30.405,85.587,85.595
AUDJPY,20160104 16:40:30.483,85.587,85.59700000000001
AUDJPY,20160104 16:40:32.424,85.585,85.59700000000001
AUDJPY,20160104 16:40:32.542,85.585,85.595
AUDJPY,20160104 16:40:32.579,85.587,85.595
AUDJPY,20160104 16:40:32.742,85.585,85.595
AUDJPY,20160104 16:40:34.448,85.585,85.59700000000001
AUDJPY,20160104 16:40:35.037,85.585,85.589
AUDJPY,20160104 16:40:35.052,85.585,85.594
AUDJPY,20160104 16:40:35.319,85.587,85.59100000000001
AUDJPY,20160104 16:40:35.342,85.587,85.59200000000001
AUDJPY,20160104 16:40:35.386,85.587,85.59700000000001
AUDJPY,20160104 16:40:36.285,85.587,85.595
AUDJPY,20160104 16:40:36.309,85.587,85.594
AUDJPY,20160104 16:40:36.323,85.587,85.59100000000001
AUDJPY,20160104 16:40:36.340,85.584,85.594
AUDJPY,20160104 16:40:36.358,85.584,85.59200000000001
AUDJPY,20160104 16:40:36.409,85.584,85.59100000000001
AUDJPY,20160104 16:40:36.415,85.584,85.59200000000001
AUDJPY,20160104 16:40:36.877,85.584,85.585
AUDJPY,20160104 16:40:36.890,85.584,85.588
AUDJPY,20160104 16:40:36.899,85.584,85.59100000000001
AUDJPY,20160104 16:40:40.539,85.584,85.589
AUDJPY,20160104 16:40:40.553,85.581,85.589
AUDJPY,20160104 16:40:40.563,85.581,85.59100000000001
AUDJPY,20160104 16:40:40.694,85.581,85.589
AUDJPY,20160104 16:40:40.922,85.581,85.588
AUDJPY,20160104 16:40:40.935,85.579,85.588
AUDJPY,20160104 16:40:41.163,85.581,85.588
AUDJPY,20160104 16:40:45.035,85.579,85.588
AUDJPY,20160104 16:40:47.043,85.57799999999999,85.588
AUDJPY,20160104 16:40:47.126,85.575,85.586
AUDJPY,20160104 16:40:47.151,85.57600000000001,85.588
AUDJPY,20160104 16:40:47.228,85.57600000000001,85.586
AUDJPY,20160104 16:40:47.242,85.575,85.586
AUDJPY,20160104 16:40:47.744,85.575,85.585
AUDJPY,20160104 16:40:49.948,85.57600000000001,85.585
AUDJPY,20160104 16:40:50.056,85.57600000000001,85.586
AUDJPY,20160104 16:40:52.529,85.57600000000001,85.585
AUDJPY,20160104 16:40:52.999,85.57600000000001,85.586
AUDJPY,20160104 16:40:53.145,85.57600000000001,85.585
