Symbol,Date,Bid,Ask
GBPUSD,20160104 19:48:35.352,1.47117,1.47125
GBPUSD,20160104 19:48:35.993,1.47116,1.47125
GBPUSD,20160104 19:48:36.082,1.47117,1.47125
GBPUSD,20160104 19:48:36.237,1.47116,1.47125
GBPUSD,20160104 19:48:36.359,1.47116,1.47122
GBPUSD,20160104 19:48:36.515,1.47116,1.47125
GBPUSD,20160104 19:48:36.641,1.47116,1.4712100000000001
GBPUSD,20160104 19:48:36.975,1.47116,1.47125
GBPUSD,20160104 19:48:37.161,1.47116,1.4712399999999999
GBPUSD,20160104 19:48:37.293,1.47116,1.47125
GBPUSD,20160104 19:48:37.411,1.47116,1.4712399999999999
GBPUSD,20160104 19:48:38.168,1.47116,1.47125
GBPUSD,20160104 19:48:44.642,1.47117,1.47125
GBPUSD,20160104 19:48:44.816,1.47116,1.47125
GBPUSD,20160104 19:48:46.172,1.47116,1.4712399999999999
GBPUSD,20160104 19:48:46.880,1.47117,1.4712399999999999
GBPUSD,20160104 19:48:47.239,1.47116,1.4712399999999999
GBPUSD,20160104 19:48:47.303,1.47116,1.47125
GBPUSD,20160104 19:48:47.384,1.47116,1.4712100000000001
GBPUSD,20160104 19:48:47.566,1.47116,1.47125
GBPUSD,20160104 19:48:47.691,1.47116,1.47122
GBPUSD,20160104 19:48:49.066,1.47116,1.47125
GBPUSD,20160104 19:48:49.156,1.47116,1.4712100000000001
GBPUSD,20160104 19:48:49.166,1.47116,1.47125
GBPUSD,20160104 19:48:49.298,1.47116,1.4712399999999999
GBPUSD,20160104 19:48:49.305,1.47117,1.4712399999999999
GBPUSD,20160104 19:48:49.419,1.47117,1.47125
GBPUSD,20160104 19:48:56.838,1.4712,1.47125
GBPUSD,20160104 19:48:56.943,1.47118,1.47125
GBPUSD,20160104 19:48:57.049,1.4712,1.47125
GBPUSD,20160104 19:48:57.254,1.4712,1.47127
GBPUSD,20160104 19:48:57.450,1.47118,1.47127
GBPUSD,20160104 19:48:57.544,1.4712,1.47127
GBPUSD,20160104 19:48:58.908,1.4712,1.47128
GBPUSD,20160104 19:49:00.168,1.4712100000000001,1.47128
GBPUSD,20160104 19:49:00.183,1.4712399999999999,1.47128
GBPUSD,20160104 19:49:00.247,1.4712399999999999,1.4713100000000001
GBPUSD,20160104 19:49:00.271,1.4712399999999999,1.47129
GBPUSD,20160104 19:49:00.427,1.47123,1.47129
GBPUSD,20160104 19:49:00.438,1.4712100000000001,1.47128
GBPUSD,20160104 19:49:00.643,1.47123,1.47128
GBPUSD,20160104 19:49:00.747,1.4712100000000001,1.47128
GBPUSD,20160104 19:49:04.365,1.4712,1.47128
GBPUSD,20160104 19:49:06.442,1.47118,1.47127
GBPUSD,20160104 19:49:06.496,1.47118,1.47125
GBPUSD,20160104 19:49:06.505,1.47117,1.47125
GBPUSD,20160104 19:49:06.844,1.47116,1.47125
GBPUSD,20160104 19:49:06.917,1.47116,1.4712399999999999
GBPUSD,20160104 19:49:06.955,1.47117,1.4712399999999999
GBPUSD,20160104 19:49:06.999,1.47117,1.47125
