Symbol,Date,Bid,Ask
USDJPY,20160104 18:19:55.715,119.43299999999999,119.439
USDJPY,20160104 18:19:56.577,119.43299999999999,119.43700000000001
USDJPY,20160104 18:19:56.721,119.43299999999999,119.439
USDJPY,20160104 18:19:56.963,119.43299999999999,119.43700000000001
USDJPY,20160104 18:19:57.619,119.432,119.43700000000001
USDJPY,20160104 18:19:57.641,119.432,119.436
USDJPY,20160104 18:19:57.821,119.432,119.434
USDJPY,20160104 18:19:59.520,119.432,119.43700000000001
USDJPY,20160104 18:19:59.614,119.43299999999999,119.43700000000001
USDJPY,20160104 18:19:59.776,119.432,119.43700000000001
USDJPY,20160104 18:19:59.824,119.432,119.436
USDJPY,20160104 18:20:00.019,119.432,119.434
USDJPY,20160104 18:20:00.178,119.432,119.43700000000001
USDJPY,20160104 18:20:00.215,119.43299999999999,119.43700000000001
USDJPY,20160104 18:20:00.362,119.43299999999999,119.439
USDJPY,20160104 18:20:01.483,119.435,119.439
USDJPY,20160104 18:20:02.520,119.435,119.43700000000001
USDJPY,20160104 18:20:02.536,119.432,119.43700000000001
USDJPY,20160104 18:20:02.544,119.432,119.436
USDJPY,20160104 18:20:02.557,119.43,119.436
USDJPY,20160104 18:20:02.588,119.43,119.434
USDJPY,20160104 18:20:02.628,119.429,119.434
USDJPY,20160104 18:20:02.657,119.427,119.434
USDJPY,20160104 18:20:02.787,119.43,119.434
USDJPY,20160104 18:20:03.051,119.427,119.434
USDJPY,20160104 18:20:03.167,119.429,119.434
USDJPY,20160104 18:20:03.411,119.43,119.434
USDJPY,20160104 18:20:03.413,119.432,119.434
USDJPY,20160104 18:20:03.426,119.432,119.43700000000001
USDJPY,20160104 18:20:04.059,119.43299999999999,119.43700000000001
USDJPY,20160104 18:20:04.081,119.43299999999999,119.439
USDJPY,20160104 18:20:04.430,119.43799999999999,119.44
USDJPY,20160104 18:20:04.457,119.43799999999999,119.44200000000001
USDJPY,20160104 18:20:04.515,119.43799999999999,119.44
USDJPY,20160104 18:20:04.533,119.43799999999999,119.439
USDJPY,20160104 18:20:04.545,119.43799999999999,119.44
USDJPY,20160104 18:20:04.558,119.43799999999999,119.44200000000001
USDJPY,20160104 18:20:04.757,119.436,119.44200000000001
USDJPY,20160104 18:20:05.009,119.436,119.44
USDJPY,20160104 18:20:05.113,119.436,119.439
USDJPY,20160104 18:20:05.224,119.436,119.44
USDJPY,20160104 18:20:05.255,119.435,119.44
USDJPY,20160104 18:20:05.382,119.435,119.44200000000001
USDJPY,20160104 18:20:05.460,119.436,119.44200000000001
USDJPY,20160104 18:20:05.488,119.436,119.44
USDJPY,20160104 18:20:05.656,119.436,119.44200000000001
USDJPY,20160104 18:20:05.968,119.436,119.44
USDJPY,20160104 18:20:06.279,119.436,119.44200000000001
USDJPY,20160104 18:20:06.373,119.436,119.44
USDJPY,20160104 18:20:09.661,119.436,119.439
USDJPY,20160104 18:20:09.727,119.435,119.439
USDJPY,20160104 18:20:09.818,119.435,119.44
USDJPY,20160104 18:20:09.887,119.436,119.44
USDJPY,20160104 18:20:09.929,119.436,119.439
USDJPY,20160104 18:20:09.952,119.435,119.439
USDJPY,20160104 18:20:10.116,119.435,119.44
USDJPY,20160104 18:20:10.125,119.436,119.44
USDJPY,20160104 18:20:10.228,119.436,119.439
USDJPY,20160104 18:20:14.217,119.435,119.439
USDJPY,20160104 18:20:14.249,119.43299999999999,119.439
USDJPY,20160104 18:20:14.293,119.43299999999999,119.43700000000001
USDJPY,20160104 18:20:14.650,119.432,119.436
USDJPY,20160104 18:20:14.926,119.432,119.43700000000001
USDJPY,20160104 18:20:15.033,119.43299999999999,119.43700000000001
USDJPY,20160104 18:20:15.670,119.432,119.43700000000001
USDJPY,20160104 18:20:15.792,119.432,119.436
USDJPY,20160104 18:20:16.131,119.432,119.43700000000001
USDJPY,20160104 18:20:16.238,119.43299999999999,119.43700000000001
USDJPY,20160104 18:20:19.368,119.432,119.43700000000001
USDJPY,20160104 18:20:19.485,119.432,119.436
USDJPY,20160104 18:20:19.556,119.432,119.43700000000001
USDJPY,20160104 18:20:19.652,119.43299999999999,119.43700000000001
USDJPY,20160104 18:20:20.826,119.432,119.43700000000001
USDJPY,20160104 18:20:20.982,119.432,119.436
USDJPY,20160104 18:20:25.180,119.432,119.43700000000001
USDJPY,20160104 18:20:25.356,119.43299999999999,119.43700000000001
USDJPY,20160104 18:20:28.107,119.432,119.43700000000001
